created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Nov 06 23:50:33 +0000 2023;1721676473575321685;"@gadeblazz Selamat Pagi, Kami dari CNNIndonesia TV, program Connected yang tayang pukul 16.30 WIB,(  https://t.co/ns6OyEQSsE), mohon izin memasukkan cuitan anda di program kami, saat membahas topik:  sidang MKMK, Jawaban kami tunggu sampai pukul 16.00 wib. Txs";2;2;0;0;in;3306771829;1721472367749480479;CNNIDdaily;https://twitter.com/CNNIDdaily/status/1721676473575321685
Mon Nov 06 23:50:00 +0000 2023;1721676336828399880;"@mas_veel Selamat Pagi, Kami dari CNNIndonesia TV, program Connected yang tayang pukul 16.30 WIB,(  https://t.co/ns6OyEQSsE), mohon izin memasukkan cuitan anda di program kami, saat membahas topik:  sidang MKMK, Jawaban kami tunggu sampai pukul 16.00 wib. Txs";0;1;0;0;in;3306771829;1721472457843077181;CNNIDdaily;https://twitter.com/CNNIDdaily/status/1721676336828399880
Mon Nov 06 23:49:44 +0000 2023;1721676270944366929;"TPN Ganjar Minta MKMK Sanksi Berat Hakim yang Langgar Kode Etik https://t.co/qyIE1Qazuj";0;0;1;4;in;1226436091617505281;1721676270944366929;keuangannews_id;https://twitter.com/keuangannews_id/status/1721676270944366929
Mon Nov 06 23:49:33 +0000 2023;1721676225373229120;"@mkmk_452 下さい、その一言です。";0;0;0;0;ja;1572660883272404998;1721445899241697569;taichan7122;https://twitter.com/taichan7122/status/1721676225373229120
Mon Nov 06 23:49:23 +0000 2023;1721676182868123742;"スモールランド行ってみたい";0;0;0;0;ja;711373006866489344;1721676182868123742;mkmk1206rin;https://twitter.com/mkmk1206rin/status/1721676182868123742
Mon Nov 06 23:49:08 +0000 2023;1721676120029118641;"@Yom_N_Friends Selamat Pagi, Kami dari CNNIndonesia TV, program Connected yang tayang pukul 16.30 WIB,(  https://t.co/ns6OyEQSsE), mohon izin memasukkan cuitan anda di program kami, saat membahas topik:  sidang MKMK, Jawaban kami tunggu sampai pukul 16.00 wib. Txs";0;0;0;0;in;3306771829;1721485918304174120;CNNIDdaily;https://twitter.com/CNNIDdaily/status/1721676120029118641
Mon Nov 06 23:48:25 +0000 2023;1721675936817623494;"@Anggita_Naylin Selamat Pagi, Kami dari CNNIndonesia TV, program Connected yang tayang pukul 16.30 WIB,(  https://t.co/ns6OyEQSsE), mohon izin memasukkan cuitan anda di program kami, saat membahas topik:  sidang MKMK, Jawaban kami tunggu sampai pukul 16.00 wib. Txs";1;1;1;1;in;3306771829;1721488918959546633;CNNIDdaily;https://twitter.com/CNNIDdaily/status/1721675936817623494
Mon Nov 06 23:46:32 +0000 2023;1721675462135668971;"Hari ini, MKMK akan membacakan putusannya. Akan seperti apa hasilnya?  Untuk membahas hal ini, kami ada satu video yang tayang di sini - https://t.co/jHSKckPAHu https://t.co/lT1J6pE4Z8";0;0;0;2;in;214374478;1721675462135668971;Kaharscahyono;https://twitter.com/Kaharscahyono/status/1721675462135668971
Mon Nov 06 23:46:30 +0000 2023;1721675456599187588;"@K_CieL_S 今度買ってみよーっと🦐🦐";0;1;0;0;ja;1585429630269689856;1721540938026344735;mkmk03ftn;https://twitter.com/mkmk03ftn/status/1721675456599187588
Mon Nov 06 23:46:21 +0000 2023;1721675417923600609;"@bykirmk427221 直リプで失礼します、助かりましたありがとうございます…………………………他の人に見つかると厄介なので件のリプは削除していただけるとありがたいです…………すみません………………でもめちゃくちゃ助かりました……………………";0;0;0;1;ja;1479752283772829701;1721675417923600609;mkmk_arcadia;https://twitter.com/mkmk_arcadia/status/1721675417923600609
Mon Nov 06 23:45:47 +0000 2023;1721675274243469574;"@Nairobifinesst Selamat Pagi, Kami dari CNNIndonesia TV, program Connected yang tayang pukul 16.30 WIB,(  https://t.co/ns6OyEQSsE), mohon izin memasukkan cuitan anda di program kami, saat membahas topik:  sidang MKMK, Jawaban kami tunggu sampai pukul 16.00 wib. Txs";0;0;0;0;in;3306771829;1721516080420524333;CNNIDdaily;https://twitter.com/CNNIDdaily/status/1721675274243469574
Mon Nov 06 23:45:46 +0000 2023;1721675271689126060;"@opc_tiyan_ @ryu_ko47 実は私も飽きたんだよね🥹🥹←  私のヘッダーの子かわいいでそ🥹♥️笑";0;1;0;0;ja;1585429630269689856;1721117319559332233;mkmk03ftn;https://twitter.com/mkmk03ftn/status/1721675271689126060
Mon Nov 06 23:45:04 +0000 2023;1721675095167602697;"やったああああ☀️";0;0;0;0;ja;711373006866489344;1721675095167602697;mkmk1206rin;https://twitter.com/mkmk1206rin/status/1721675095167602697
Mon Nov 06 23:43:50 +0000 2023;1721674785338626055;"@mitsu_28 サッとかけたら米2合が胃袋に消えてました。イリュージョンです！";0;0;0;1;ja;1609495667474591744;1721496551128977743;kimkin_mkmk;https://twitter.com/kimkin_mkmk/status/1721674785338626055
Mon Nov 06 23:42:33 +0000 2023;1721674459696992494;"頭痛薬とコーヒー飲んで耐えるぞ！昼寝しない！ 明日朝早くから歯のホワイトニングしに行くから！";0;0;0;5;ja;1096340771429441536;1721674459696992494;MKMK_915;https://twitter.com/MKMK_915/status/1721674459696992494
Mon Nov 06 23:42:23 +0000 2023;1721674419037483092;"Nunggu putusan MKMK, ya? 🤭";56;339;13;167;in;608948289;1721674419037483092;GibranRakabumi;https://twitter.com/GibranRakabumi/status/1721674419037483092
Mon Nov 06 23:41:57 +0000 2023;1721674309830377494;"@detikcom Apapun putusannya jika tidak bisa menghentikan kontestan dan tetap jalan  ibarat jas bukak iket blangkon, sama juga sami mawon, g penting dgn adanya MKMK.";0;0;0;1;in;1406388839455739904;1721369313183965359;SayapSa38474487;https://twitter.com/SayapSa38474487/status/1721674309830377494
Mon Nov 06 23:41:43 +0000 2023;1721674251571474877;"@mel12623 おはようございます☺️";0;0;0;1;ja;1096340771429441536;1721648054456193494;MKMK_915;https://twitter.com/MKMK_915/status/1721674251571474877
Mon Nov 06 23:41:25 +0000 2023;1721674176514371588;"@Dennysiregar7 yakin gagal..? ntar klo G lolos, lo hina2 MKMK lagi..jgn terlalu kencang nyerangnya bang..apa takut alirannya ga kencang ya..😀😀😁😁";0;0;0;0;in;208377031;1721446919908790292;igoleha;https://twitter.com/igoleha/status/1721674176514371588
Mon Nov 06 23:41:10 +0000 2023;1721674113037832295;"@mkmk_452 ミカさん今まで一度も当選経験無しです😓ずっと参加してた配布者さん達最近何処かに消えていきました😅 ミカさん信じて参加しております。今回こそ当選出来ますように🙏🍀 https://t.co/beHCnwSqkR";0;0;0;0;ja;1403727669930299396;1721622228956258806;2O3SBHOrfnv6teB;https://twitter.com/2O3SBHOrfnv6teB/status/1721674113037832295
Mon Nov 06 23:40:27 +0000 2023;1721673931676131746;"Mundurlah Ketua MK sebagai bentuk pertanggungjawaban atas apa yang telah terjadi, dan semoga putusan MKMK kedepannya supaya ada kepastian, yang salah harus kita bilang salah, yang benar harus kita bilang benar. https://t.co/IXaotDpsgL";0;0;0;0;in;1686964253180432384;1721673931676131746;usernadeva;https://twitter.com/usernadeva/status/1721673931676131746
Mon Nov 06 23:38:59 +0000 2023;1721673563365859468;"@mkmk_452 当選準備万端です🎉 ミカさん当選連絡よろしくお願いします👏 https://t.co/haEubdkReH";0;0;0;0;ja;1403727669930299396;1721656706114138473;2O3SBHOrfnv6teB;https://twitter.com/2O3SBHOrfnv6teB/status/1721673563365859468
Mon Nov 06 23:37:55 +0000 2023;1721673295534473333;"@saidi_sudarsono Yes,  I agree Kalaupun ketua MK di kenakan sanksi etik, tdk akan merubah putusan. Dan memang MKMK itu tdk punya hak eksekusi, sama aja klo diperadilan umum spt Pengadilan Tata Usaha Negara juga gak punya hak eksekusi, hanya sekedar mengatakan bersalah, melanggar etik, itu doang.";0;1;0;2;in;852327811;1721665356908183670;rahmaniarbaftim;https://twitter.com/rahmaniarbaftim/status/1721673295534473333
Mon Nov 06 23:35:59 +0000 2023;1721672809242657203;"#SelamatPagiJogja | KOMPAS | Putusan MKMK Pertaruhan Marwah Mahkamah Konstitusi";0;0;0;0;in;189059637;1721672809242657203;sonorafmjogja;https://twitter.com/sonorafmjogja/status/1721672809242657203
Mon Nov 06 23:35:43 +0000 2023;1721672740372107582;"欲しいいいいかわいいいい😭💕";0;1;0;5;ja;1136881125320667136;1721672740372107582;drawingMKMK;https://twitter.com/drawingMKMK/status/1721672740372107582
Mon Nov 06 23:34:10 +0000 2023;1721672350469652517;"Menanti Putusan MKMK, Mampukah Mengembalikan Marwah MK?  https://t.co/g28pCHSwsk #PutusanMKMK #MK #BatasUsiaCawapres #AnwarUsman #GibranRakabuming #Jokowi #JimlyAsshiddiqie";0;0;0;0;in;1095244482205802496;1721672350469652517;In_drael;https://twitter.com/In_drael/status/1721672350469652517
Mon Nov 06 23:33:36 +0000 2023;1721672209427767362;"朝からいい杢潤を摂取🙏";0;0;0;0;ja;1184105904175583233;1721672209427767362;mkmk_gnjb;https://twitter.com/mkmk_gnjb/status/1721672209427767362
Mon Nov 06 23:33:03 +0000 2023;1721672069640044886;"Jimly Disebut Keceplosan Sebut MKMK Tak Bisa Anulir Putusan MK https://t.co/5Ib1O5hMWy";0;0;0;0;in;1685673696911069184;1721672069640044886;wan_heartnews;https://twitter.com/wan_heartnews/status/1721672069640044886
Mon Nov 06 23:32:03 +0000 2023;1721671820221485329;"@mkmk_mo13 仕事や家庭以外にもいろいろありまして、悲しいから別途、ツイートしてしまいました。";0;0;0;1;ja;957816291888283650;1721669872030245222;fromSAtoRU2;https://twitter.com/fromSAtoRU2/status/1721671820221485329
Mon Nov 06 23:31:33 +0000 2023;1721671695193583762;"Putusan MKMK Diharap Kembalikan Marwah Konstitusi https://t.co/qFdF84MjsP lewat @Lintas Lampung";0;0;0;1;in;4662070634;1721671695193583762;Lintas_lampung;https://twitter.com/Lintas_lampung/status/1721671695193583762
Mon Nov 06 23:30:59 +0000 2023;1721671551614095455;"ココネにお金をつぎ込みたい病気だったから今考えれば自動水やりのために何万もつぎ込むの頭おかしいし自動水やりしてまで遊ぶゲームって楽しいんか？という感じになったの良い兆候";0;0;0;0;ja;1510199897747730437;1721671551614095455;kumori_mkmk;https://twitter.com/kumori_mkmk/status/1721671551614095455
Mon Nov 06 23:30:41 +0000 2023;1721671475969810475;"Kita tunggu ending putusan MKMK hari ini. Perasaan saya kok bakal antiklimaks.";0;0;0;0;in;28684226;1721671475969810475;mskholid;https://twitter.com/mskholid/status/1721671475969810475
Mon Nov 06 23:30:33 +0000 2023;1721671441769443599;"Apapun hasilnya MKMK hari ini... Aku berani pastikan...caci maki masih akan berlanjut😂🤣🤣🤣  Udah kek hidup sekamar sama kadrun... Wkwkwkwk";2;37;26;155;in;1450733210074161153;1721671441769443599;FayaAtika;https://twitter.com/FayaAtika/status/1721671441769443599
Mon Nov 06 23:30:09 +0000 2023;1721671343069085790;"@kimkin_mkmk 美味しいですよね🥰";0;1;0;1;ja;879900164;1721496551128977743;mitsu_28;https://twitter.com/mitsu_28/status/1721671343069085790
Mon Nov 06 23:30:03 +0000 2023;1721671314413691015;"Majelis Kehormatan Mahkamah Konstitusi (MKMK), Selasa (7/11) akan membacakan putusannya terkait putusan MK Nomor 90/PUU-XXI/2023 yang dianggap memuat konflik kepentingan. Akankah keputusan MKMK ini mengembalikan kepercayaan publik pada MK?  https://t.co/aRnQjIy11o";0;0;0;1;in;75077164;1721671314413691015;voaindonesia;https://twitter.com/voaindonesia/status/1721671314413691015
Mon Nov 06 23:29:24 +0000 2023;1721671151414599915;"@MKMK_915 おはようございます〜";0;1;0;0;ja;847472658;1721648054456193494;mel12623;https://twitter.com/mel12623/status/1721671151414599915
Mon Nov 06 23:28:28 +0000 2023;1721670918035157378;"@fromSAtoRU2 あらお大事にしてください🍀 無理のし過ぎですね。";0;1;0;1;ja;1329466133724815360;1721669872030245222;mkmk_mo13;https://twitter.com/mkmk_mo13/status/1721670918035157378
Mon Nov 06 23:27:45 +0000 2023;1721670735775854889;"なぜ鍵谷？？";0;0;0;0;ja;3270010340;1721670735775854889;healthick_mkmk;https://twitter.com/healthick_mkmk/status/1721670735775854889
Mon Nov 06 23:27:20 +0000 2023;1721670632289849482;"7) Begitulah bila orang punya kepentingan. Tapi apa pun tak ada putusan, termasuk putusan MKMK, akan disenangi semua pihak. Pasti ada yg merasa tak cocok. Apalagi putusan yg bau politiknya pekat. Hakim MKMK pun akan disalahkan, diserang, beberapa saat usai putusan itu dibacakan.";0;0;0;0;in;1693239038;1721670615869075642;Erizal_76;https://twitter.com/Erizal_76/status/1721670632289849482
Mon Nov 06 23:27:17 +0000 2023;1721670617920057410;"2) Apakah putusan MKMK ini akan berpengaruh terhadap putusan MK sebelumnya? Tidak. Putusan MKMK satu hal, putusan MK hal lain. Bahkan, hakim MK terbukti melakukan tindak pidana, suap misalnya, putusan tetap berlaku.";0;1;0;0;in;1693239038;1721670615869075642;Erizal_76;https://twitter.com/Erizal_76/status/1721670617920057410
Mon Nov 06 23:27:16 +0000 2023;1721670615869075642;"Menunggu Putusan MKMK  1) Hari ini Mahkamah Kehormatan Mahkamah Konstitusi (MKMK) akan membacakan putusannya. Lebih cepat dua pekan dari waktu yang diberikan. Kalau bisa cepat kenapa harus lambat? Lebih cepat lebih baik.";0;1;0;0;in;1693239038;1721670615869075642;Erizal_76;https://twitter.com/Erizal_76/status/1721670615869075642
Mon Nov 06 23:26:46 +0000 2023;1721670488488091773;"@mkmK_2456 あれから20年以上になりますからね😌";0;1;0;5;ja;756098055254880256;1721496338930741631;miura_svr;https://twitter.com/miura_svr/status/1721670488488091773
Mon Nov 06 23:24:33 +0000 2023;1721669929827700893;"@K_CieL_S ガチか！！！🦐";0;1;0;0;ja;1585429630269689856;1721540938026344735;mkmk03ftn;https://twitter.com/mkmk03ftn/status/1721669929827700893
Mon Nov 06 23:23:20 +0000 2023;1721669624478196037;"🐍って海外行ったときでさえも感謝伝える際に流暢な英語で｢Tha〜nk you｣って言うのかどうかちょっと気になる";0;0;0;5;ja;1684948116448186370;1721669624478196037;mkmk_566;https://twitter.com/mkmk_566/status/1721669624478196037
Mon Nov 06 23:21:53 +0000 2023;1721669260873978219;"@mkmk_6237 辞められるかはお母さんには言われないけど 父親にはあまり言わないでおいてる。 うるさそうだから（）";0;0;0;0;ja;1337222499898073093;1721655845438812585;yunamaenbo;https://twitter.com/yunamaenbo/status/1721669260873978219
Mon Nov 06 23:18:46 +0000 2023;1721668477935870208;"@Adiprayitno_20 ET nunggu hasil keputusan mkmk, Khofifah setelah Desember hbs masa tugasnya";0;0;0;0;in;1142619170619551744;1721484114556305767;IrmaMarsela;https://twitter.com/IrmaMarsela/status/1721668477935870208
Mon Nov 06 23:17:58 +0000 2023;1721668275455869380;"@kiki_daliyo Semoga MKMK benar-benar bisa mengungkap kebenaran dalam kasus ini.  Mundurlah Ketua MK";0;0;0;0;in;1710932468751310848;1721477073884397700;Agus1495260;https://twitter.com/Agus1495260/status/1721668275455869380
Mon Nov 06 23:17:04 +0000 2023;1721668047906513145;"MKMK Bacakan Putusan Hari Ini, Diharap Pulihkan Kepercayaan Publik https://t.co/9MhoZBvL9m";0;1;0;1;in;552523769;1721668047906513145;KATADATAcoid;https://twitter.com/KATADATAcoid/status/1721668047906513145
Mon Nov 06 23:16:58 +0000 2023;1721668023113990253;"ちいかわさっさと日常編に戻って…… セイレーン編はまとめて読まないとストーリーがわからなくなるしだらだら話が続くだけで面白くないわ";0;0;0;0;ja;800167174908178432;1721668023113990253;mkmkFs38;https://twitter.com/mkmkFs38/status/1721668023113990253
Mon Nov 06 23:16:50 +0000 2023;1721667991996428541;"@kiki_daliyo Semoga MKMK benar-benar bisa mengungkap kebenaran dalam kasus ini.  Mundurlah Ketua MK https://t.co/Vks5GgDqUn";0;0;0;0;in;1632753228558524418;1721477073884397700;ahay20188247;https://twitter.com/ahay20188247/status/1721667991996428541
Mon Nov 06 23:15:51 +0000 2023;1721667741256757688;"Putusan MK yang dicurigai memuluskan pencalonan Gibran (36), sebagai Cawapres dari Koalisi Indonesia Maju untuk mendampingi Capres Prabowo Subianto (16/10) lalu masih berbuntut panjang. Lantas, bisakah MKMK membatalkan putusan kontroversial MK? #Headline  https://t.co/sBe9SlXoob";0;0;0;0;in;23786106;1721667741256757688;kompasiana;https://twitter.com/kompasiana/status/1721667741256757688
Mon Nov 06 23:14:41 +0000 2023;1721667450167873802;"@airu828m おはようございます！";0;1;0;1;ja;1650755412675919872;1721637241695719660;mkmkaqua;https://twitter.com/mkmkaqua/status/1721667450167873802
Mon Nov 06 23:14:09 +0000 2023;1721667313592860896;"@mkmk_smnhr 今度きかせてね！ もこさんの惚気♡";0;1;0;1;ja;1181581613232054274;1721632783523811495;jkcmusic08vo;https://twitter.com/jkcmusic08vo/status/1721667313592860896
Mon Nov 06 23:13:42 +0000 2023;1721667202770932046;"@mkmk_452 おはようございます。 現金を希望しております。 借金の重圧が凄いのです。人生仕切り直しを 計りたく応募を続けいますが長く未当選です。 いただく立場で何をと怒らないで下さいね。 以前私は、「X」でタップ方式、高額当選企画 にて詐欺に合いました。トラウマからそのよう な企画であれば結構です。";0;0;0;0;ja;1572660883272404998;1721622228956258806;taichan7122;https://twitter.com/taichan7122/status/1721667202770932046
Mon Nov 06 23:12:33 +0000 2023;1721666913095536929;"TKN Yakin MKMK Tak Ubah Putusan MK, Singgung Upaya Jegal Gibran https://t.co/h8seDUltDG";0;0;0;0;in;388190238;1721666913095536929;IDNTimes;https://twitter.com/IDNTimes/status/1721666913095536929
Mon Nov 06 23:11:40 +0000 2023;1721666688410935734;"リュへちゃん17歳の世界…！！！ おめでとう😭😭🌅🙏🏻💓🍭🍮🍩🍵";0;0;0;1;ja;1436918312877789191;1721666688410935734;mkmk_thefirst;https://twitter.com/mkmk_thefirst/status/1721666688410935734
Mon Nov 06 23:11:39 +0000 2023;1721666687425241456;"@ellbe4fv 強すぎです！";0;0;0;0;ja;1650755412675919872;1721524290690949294;mkmkaqua;https://twitter.com/mkmkaqua/status/1721666687425241456
Mon Nov 06 23:10:55 +0000 2023;1721666499696615931;"@Melihat_Indo Kehadiran Mahkamah Kehormatan Mahkamah Konstitusi (MKMK) dalam menangani dugaan pelanggaran kode etik oleh hakim MK adalah langkah yang penting untuk menjaga transparansi dan keadilan, Mundurlah Ketua MK";0;0;0;0;in;2963946240;1721477591859954060;mmiesakura;https://twitter.com/mmiesakura/status/1721666499696615931
Mon Nov 06 23:10:04 +0000 2023;1721666285686366645;"Menanti putusan MKMK, akankah ia bisa mengembalikan kepercayaan publik lagi terhadap MK, bukan hanya soal batas usia capres, melainkan juga sebagai wasit dari pemilu mendatang.";0;0;0;0;in;3426820872;1721666285686366645;abd_warits1996;https://twitter.com/abd_warits1996/status/1721666285686366645
Mon Nov 06 23:09:47 +0000 2023;1721666215742194071;"@ashui_yu85 嬉しすぎるが？？？💪( ᐛ )ﾊﾟﾜｱｱｱｱｱｱｱｱｱｱｱｱｱｱｱｱｱｱｱｱｱｱｱ";0;1;0;1;ja;1672799087329169409;1721480080747311243;kn_mkmk_;https://twitter.com/kn_mkmk_/status/1721666215742194071
Mon Nov 06 23:09:17 +0000 2023;1721666091490132190;"@kazuya_cos0618 嬉しかて✌🏻✌🏻あと受験合格おめでとうお疲れ様！！";0;0;0;0;ja;1672799087329169409;1721480080747311243;kn_mkmk_;https://twitter.com/kn_mkmk_/status/1721666091490132190
Mon Nov 06 23:09:00 +0000 2023;1721666017091620999;"@lest109_cano おにい〜〜！！！！！おにいもおひさ！！！！";0;0;0;0;ja;1672799087329169409;1721480080747311243;kn_mkmk_;https://twitter.com/kn_mkmk_/status/1721666017091620999
Mon Nov 06 23:08:48 +0000 2023;1721665970241163403;"@sizuku_Cosplay うへへ嬉しい(   ◜ω◝ )💞💞";0;0;0;1;ja;1672799087329169409;1721480080747311243;kn_mkmk_;https://twitter.com/kn_mkmk_/status/1721665970241163403
Mon Nov 06 23:08:45 +0000 2023;1721665954692952482;"気圧の機嫌が今日すごく悪いみたいですね 若干頭痛あるのそのせいか";0;0;0;3;ja;1096340771429441536;1721665954692952482;MKMK_915;https://twitter.com/MKMK_915/status/1721665954692952482
Mon Nov 06 23:08:44 +0000 2023;1721665949491925202;"@aronfn_ ♡";0;0;0;0;qme;1650755412675919872;1721518739265573036;mkmkaqua;https://twitter.com/mkmkaqua/status/1721665949491925202
Mon Nov 06 23:07:55 +0000 2023;1721665747930464257;"@mkmk_452 おはようございます。 まだ未当選です。 よろしくお願い致します。";0;0;0;0;ja;1343550658889191424;1721622228956258806;M0r6M5SBl1OxU1n;https://twitter.com/M0r6M5SBl1OxU1n/status/1721665747930464257
Mon Nov 06 23:07:39 +0000 2023;1721665677734596612;"@BlueNeo81 Dugaanku dari awal MKMK tidak akan berani membatalkan putusan MK";0;0;0;0;in;1593354902234836992;1720369639140868187;muhadi_pak;https://twitter.com/muhadi_pak/status/1721665677734596612
Mon Nov 06 23:07:36 +0000 2023;1721665667890553153;"@mkmk_452 まだ未当選です。よろしくお願い致します。 https://t.co/VCtrKOB9DG";0;0;0;0;ja;1343550658889191424;1721656706114138473;M0r6M5SBl1OxU1n;https://twitter.com/M0r6M5SBl1OxU1n/status/1721665667890553153
Mon Nov 06 23:06:22 +0000 2023;1721665356908183670;"Hari ini pembacaan putusan sidang MKMK.   Aku yakin hasilnya akan mengecewakan. Prof Jimly &amp  2 lainnya tak mungkin berani melawan istana.  Ini akan jadi catatan sejarah. Catatan moral bangsa ini. Sematkan panggilan "Yang Mulia" menjadi "Yang Hina".  Mereka sendiri yg membuatnya.";1;8;21;47;in;1372686617471688705;1721665356908183670;saidi_sudarsono;https://twitter.com/saidi_sudarsono/status/1721665356908183670
Mon Nov 06 23:06:07 +0000 2023;1721665294693978501;"@gm_gm Semoga keputusan MKMK hari ini bisa mendinginkan suasana dan membenamkan kerakusan dan ketamakan syahwat berkuasa dari orang dan kelompok tertentu.";0;0;0;0;in;303617833;1721620075118264658;Ikhwan_17;https://twitter.com/Ikhwan_17/status/1721665294693978501
Mon Nov 06 23:06:04 +0000 2023;1721665278524928259;"@wangkyberdikari Semoga hakim MKMK tidak masuk angin, sehingga penegakan hukum dan konstitusi negara berjalan dengan baik kembali. Jangan hanya ketua MK Anwar Usman dikorbankan tapi putusan MK 90 tidak dibatalkan karena putusan inilah biang kerok dari kegaduhan hukum dan politik";0;0;0;0;in;1669742231228682241;1721531707352895699;FurqanIbr64677;https://twitter.com/FurqanIbr64677/status/1721665278524928259
Mon Nov 06 23:05:24 +0000 2023;1721665111788859670;"@nyushi_girl ね！もちこちゃんじゃなくなってる☺️";0;0;0;1;ja;1455335238444335106;1721643010017124576;himiko_mkmk;https://twitter.com/himiko_mkmk/status/1721665111788859670
Mon Nov 06 23:05:17 +0000 2023;1721665083779252312;"@NgkongRoses Buang² biaya negara dan waktu aja membentuk MKMK dg keputusan yg sdh bisa dipastikan ngga jauh dari sebuah drama😂😂😁";0;0;0;0;in;193623463;1721439764942143725;Sgrdamai;https://twitter.com/Sgrdamai/status/1721665083779252312
Mon Nov 06 23:05:01 +0000 2023;1721665015969952229;"Belum Bersih dari KKN, Putusan MKMK Diprediksi Bakal Masuk Angin https://t.co/62PcRuKPrt";1;5;32;53;in;887743587579944960;1721665015969952229;OposisiCerdas;https://twitter.com/OposisiCerdas/status/1721665015969952229
Mon Nov 06 23:03:31 +0000 2023;1721664640663621665;"@PTSDnihaBibiran ビビりんさん、おはようございます✨ そうなんですよー❣️あったんです😆 手遅れ感はかなりありますが私も目指します😂💦  よい一日を💕";0;0;0;2;ja;763959819719933952;1721638539295854761;springm385;https://twitter.com/springm385/status/1721664640663621665
Mon Nov 06 23:03:25 +0000 2023;1721664612129817073;"豆腐メンタルふぁっく";0;0;0;1;ja;1556654307025768448;1721664612129817073;mkmk_0710_0610;https://twitter.com/mkmk_0710_0610/status/1721664612129817073
Mon Nov 06 23:01:33 +0000 2023;1721664143907078313;"@skz_0915_fe   ご挨拶遅れてすみません！ タグ垢にお返事ありがとうございました☺︎︎ ぜひ仲良くしてください〜😌❣️";0;1;0;1;ja;1710448693105889280;1721664143907078313;mkmk___hn;https://twitter.com/mkmk___hn/status/1721664143907078313
Mon Nov 06 23:01:08 +0000 2023;1721664037766021172;"Jangan jangan putusan MKMK jadi WKWK 🤣🤣🤣";0;0;0;0;in;1424394975307988997;1721664037766021172;MukhlisGeha;https://twitter.com/MukhlisGeha/status/1721664037766021172
